SaleID,CustomerID,FirstName,LastName,Email,CustomerCity,CustomerState,LoyaltyMember,ProductID,ProductName,Category,UnitPrice,StoreID,StoreName,StoreCity,StoreState,SaleDate,Quantity,TotalAmount
3632,76,Edward,Shepherd,christopher31@example.net,Obrienbury,IL,1,20,Toys Item 20,Toys,193.04,6,Store Dianamouth #6,Myersborough,IL,2025-04-16,3,579.12
3633,242,Mark,James,victorpena@example.net,Jonathanfort,NC,0,8,Toys Item 8,Toys,61.09,10,Store Javierchester #10,Port Joanne,OH,2024-12-16,2,122.18
3634,259,Angela,Russell,davisangela@example.net,Michelletown,PA,0,14,Sports Item 14,Sports,174.43,10,Store Javierchester #10,Port Joanne,OH,2023-12-11,10,1744.3
3635,1578,Deanna,George,meghanwerner@example.com,Port Jeremyburgh,NY,0,93,Clothing Item 93,Clothing,150.62,22,Store Riversland #22,Clarkview,CA,2025-05-21,1,150.62
3636,490,Michael,Jimenez,robertgoodwin@example.com,Ramirezburgh,MI,1,89,Electronics Item 89,Electronics,59.9,46,Store Michaelberg #46,Thompsontown,PA,2023-05-01,1,59.9
3637,252,Gabrielle,Ramirez,whitemelissa@example.org,New Douglas,TX,0,62,Sports Item 62,Sports,108.98,42,Store North Samanthafort #42,Lake David,FL,2023-08-24,2,217.96
3638,1131,David,Daniels,brian62@example.com,South Lindseyhaven,TX,1,86,Home Item 86,Home,185.97,47,Store New Jessica #47,Bowersstad,MI,2025-05-16,4,743.88
3639,1453,Erin,Hammond,zandrews@example.org,South Leslie,MI,1,76,Sports Item 76,Sports,18.74,14,Store Lindaberg #14,Staceyburgh,NY,2025-03-22,1,18.74
3640,746,Natasha,Wang,rmccormick@example.org,Ruizchester,FL,0,61,Electronics Item 61,Electronics,37.64,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-02-28,2,75.28
3641,136,Amanda,Hall,charles06@example.org,Morsemouth,TX,0,51,Toys Item 51,Toys,177.7,4,Store Hallfurt #4,North Ashley,NC,2023-08-18,1,177.7
3642,1646,Derrick,Warren,coxcody@example.com,Lucasville,IL,1,5,Clothing Item 5,Clothing,149.77,17,Store Melindahaven #17,Sullivanstad,IL,2023-05-27,3,449.31
3643,1020,Stephanie,Campbell,gilbertdavid@example.org,New Edwardchester,MI,1,50,Clothing Item 50,Clothing,191.98,30,Store Kimberlyport #30,Lake Lisa,TX,2024-06-16,1,191.98
3644,1606,Robert,Ross,kerry32@example.net,Fryland,PA,0,85,Toys Item 85,Toys,170.41,46,Store Michaelberg #46,Thompsontown,PA,2024-01-25,5,852.05
3645,1671,Jamie,Gutierrez,garciaveronica@example.net,Higginsbury,NC,0,42,Home Item 42,Home,75.36,21,Store Ritterview #21,Hugheshaven,MI,2024-05-23,2,150.72
3646,865,Stephen,Wood,donna89@example.com,North Drewberg,MI,0,96,Toys Item 96,Toys,177.96,43,Store Jacobmouth #43,North Ronald,PA,2025-03-20,5,889.8
3647,1540,Travis,Barrera,melissa04@example.net,Ronaldberg,IL,0,41,Clothing Item 41,Clothing,134.35,37,Store Lake Allisonmouth #37,East Rebecca,FL,2023-06-24,5,671.75
3648,1781,Jennifer,Randolph,robincooper@example.org,South Sophia,CA,0,90,Books Item 90,Books,79.38,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-05-20,1,79.38
3649,998,Michael,Torres,caldwellfelicia@example.org,Michaelstad,CA,0,33,Toys Item 33,Toys,63.73,22,Store Riversland #22,Clarkview,CA,2023-11-20,2,127.46
3650,288,Jamie,Brown,amanda98@example.org,Tiffanyport,CA,0,19,Sports Item 19,Sports,43.31,16,Store Port Austin #16,North Christian,MI,2024-10-17,1,43.31
3651,1961,Pamela,Garcia,barajassteven@example.net,Davistown,TX,0,66,Books Item 66,Books,167.95,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-01-08,2,335.9
3652,856,William,Pearson,larry82@example.org,Parkermouth,PA,0,26,Home Item 26,Home,30.36,3,Store Skinnerfurt #3,Finleyton,NC,2025-04-02,3,91.08
3653,739,Joel,Duncan,boydmaria@example.net,Tylerland,NY,0,99,Sports Item 99,Sports,32.57,46,Store Michaelberg #46,Thompsontown,PA,2023-08-14,1,32.57
3654,764,Jorge,Mccarthy,fwilson@example.org,Kellyside,NC,0,44,Sports Item 44,Sports,108.45,22,Store Riversland #22,Clarkview,CA,2024-04-28,3,325.35
3655,1581,Ashley,Logan,keithharrison@example.com,East Andre,CA,0,1,Home Item 1,Home,44.78,33,Store East Sarah #33,West Jessicamouth,GA,2023-10-24,1,44.78
3656,681,Mary,Schwartz,evanwilson@example.com,South Jorge,TX,1,26,Home Item 26,Home,30.36,44,Store Jeremyshire #44,Port Samanthafurt,GA,2025-01-03,1,30.36
3657,1524,Richard,Mcdonald,katrina27@example.net,Wardchester,CA,0,85,Toys Item 85,Toys,170.41,33,Store East Sarah #33,West Jessicamouth,GA,2025-04-08,4,681.64
3658,1822,Gary,Mcintosh,elizabeth14@example.org,Ramirezhaven,GA,1,36,Home Item 36,Home,107.45,34,Store New Juanburgh #34,West Lisa,PA,2024-02-03,2,214.9
3659,1254,Dylan,Adams,scotthill@example.org,Thompsontown,NY,0,76,Sports Item 76,Sports,18.74,13,Store Rebeccaland #13,Bakerborough,NY,2024-09-06,2,37.48
3660,1498,Justin,Willis,stephanie10@example.com,Woodmouth,CA,1,56,Home Item 56,Home,105.29,3,Store Skinnerfurt #3,Finleyton,NC,2023-09-27,3,315.87
3661,1211,Natalie,Pittman,elizabeth76@example.net,Amyport,NY,0,59,Toys Item 59,Toys,42.54,36,Store Greenfort #36,North Tylerburgh,NY,2024-03-15,5,212.7
3662,1548,Daniel,Wade,turnerlisa@example.com,Port Timothy,TX,0,38,Sports Item 38,Sports,36.08,30,Store Kimberlyport #30,Lake Lisa,TX,2023-12-29,2,72.16
3663,37,Elizabeth,Gomez,vdickson@example.org,Port Francisco,PA,0,6,Sports Item 6,Sports,80.83,27,Store Bergview #27,East Micheal,IL,2023-09-02,1,80.83
3664,1622,Tommy,Mcneil,bobbytaylor@example.net,Kruegerborough,NC,0,76,Sports Item 76,Sports,18.74,5,Store Coxton #5,Biancaview,TX,2025-05-08,2,37.48
3665,855,Michael,Olson,ilopez@example.org,East Larrychester,GA,0,61,Electronics Item 61,Electronics,37.64,30,Store Kimberlyport #30,Lake Lisa,TX,2025-04-22,3,112.92
3666,1891,Mark,Graham,alexisgibbs@example.com,Rodneystad,PA,0,78,Books Item 78,Books,80.67,21,Store Ritterview #21,Hugheshaven,MI,2023-10-20,2,161.34
3667,543,Thomas,Mcgee,zbaker@example.net,Ayalaberg,IL,0,76,Sports Item 76,Sports,18.74,20,Store Staceystad #20,South Nathan,NY,2024-01-23,1,18.74
3668,1673,Dawn,Wu,claytonmclean@example.net,North Lindaside,IL,1,84,Toys Item 84,Toys,119.19,15,Store Elizabethstad #15,East John,FL,2024-04-17,4,476.76
3669,521,Jessica,Smith,ihoward@example.com,South Jasmineside,PA,0,86,Home Item 86,Home,185.97,26,Store Meganburgh #26,Port Sandratown,TX,2023-05-14,4,743.88
3670,470,Kari,Gutierrez,jwhite@example.net,Kingport,PA,0,34,Sports Item 34,Sports,112.28,3,Store Skinnerfurt #3,Finleyton,NC,2023-05-07,1,112.28
3671,921,William,Burns,heather66@example.net,East Tim,TX,0,29,Toys Item 29,Toys,187.81,16,Store Port Austin #16,North Christian,MI,2023-12-15,5,939.05
3672,98,Debra,Christian,ofinley@example.net,Brennanton,FL,0,51,Toys Item 51,Toys,177.7,5,Store Coxton #5,Biancaview,TX,2023-07-07,1,177.7
3673,1843,Brittany,Oneill,mccannjanet@example.com,East Williamchester,TX,0,36,Home Item 36,Home,107.45,35,Store Jocelynburgh #35,Smallhaven,PA,2023-09-01,2,214.9
3674,1779,Cheryl,Lopez,cynthiaanderson@example.net,Kristinebury,NC,0,54,Sports Item 54,Sports,146.18,47,Store New Jessica #47,Bowersstad,MI,2024-08-24,1,146.18
3675,628,Patrick,Stewart,davisamanda@example.com,Bishopview,IL,1,99,Sports Item 99,Sports,32.57,50,Store North Justin #50,Vazquezbury,NY,2023-07-13,2,65.14
3676,1018,Andrew,Williams,curtis62@example.org,North Jeremy,IL,0,77,Clothing Item 77,Clothing,182.64,38,Store Chavezshire #38,Rossmouth,TX,2024-12-20,2,365.28
3677,1132,Steve,Brown,nelsonvalerie@example.org,Brookeport,MI,0,28,Electronics Item 28,Electronics,69.46,19,Store Victormouth #19,Matthewsview,TX,2024-07-08,2,138.92
3678,481,Patrick,Kramer,ericahall@example.com,Moseshaven,CA,0,100,Electronics Item 100,Electronics,5.98,25,Store West Kristin #25,Barbarafurt,NC,2025-05-08,1,5.98
3679,363,Eddie,Matthews,buckleyanna@example.org,Mikaylastad,TX,0,72,Clothing Item 72,Clothing,9.63,35,Store Jocelynburgh #35,Smallhaven,PA,2023-08-17,3,28.89
3680,1404,Rachel,Giles,amber12@example.com,Port Amanda,GA,0,84,Toys Item 84,Toys,119.19,28,Store West Hunterville #28,Brianview,TX,2024-07-02,1,119.19
3681,503,George,Johnson,michelle57@example.com,Amyberg,MI,1,11,Toys Item 11,Toys,65.97,31,Store Knightbury #31,Pereztown,FL,2024-10-26,1,65.97
3682,1907,Shannon,Santana,pduran@example.net,Deannaburgh,MI,0,3,Books Item 3,Books,24.98,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-01-13,1,24.98
3683,1347,Hunter,Johnston,srose@example.net,Prestonfurt,GA,1,94,Sports Item 94,Sports,62.52,19,Store Victormouth #19,Matthewsview,TX,2023-07-23,1,62.52
3684,332,Lisa,Davis,david70@example.org,Underwoodfurt,OH,0,86,Home Item 86,Home,185.97,28,Store West Hunterville #28,Brianview,TX,2024-06-30,1,185.97
3685,741,Daniel,Lewis,scott49@example.org,Fergusonville,FL,0,27,Sports Item 27,Sports,169.97,7,Store Cassandraborough #7,New Robert,FL,2023-07-30,3,509.91
3686,634,Jonathan,Norman,kimberly66@example.com,West Stephanieview,CA,1,98,Electronics Item 98,Electronics,112.94,35,Store Jocelynburgh #35,Smallhaven,PA,2024-10-15,4,451.76
3687,141,Katherine,Jones,kmarshall@example.net,Maldonadoshire,OH,1,89,Electronics Item 89,Electronics,59.9,5,Store Coxton #5,Biancaview,TX,2024-03-21,2,119.8
3688,1748,Shane,Taylor,ahines@example.net,New Derrick,NY,1,20,Toys Item 20,Toys,193.04,1,Store Martinshire #1,Port Mistyville,MI,2025-04-28,4,772.16
3689,1578,Deanna,George,meghanwerner@example.com,Port Jeremyburgh,NY,0,31,Home Item 31,Home,121.39,49,Store East Gary #49,Perezborough,MI,2023-06-23,1,121.39
3690,233,Angela,Williams,shelly68@example.com,Russellport,OH,0,35,Electronics Item 35,Electronics,157.89,49,Store East Gary #49,Perezborough,MI,2024-08-31,5,789.45
3691,1025,Carolyn,Fields,leahvaldez@example.org,Barnesfort,TX,0,58,Electronics Item 58,Electronics,62.8,50,Store North Justin #50,Vazquezbury,NY,2023-09-15,1,62.8
3692,1047,Tiffany,Hines,isantos@example.org,Williamsport,FL,1,100,Electronics Item 100,Electronics,5.98,8,Store West Deborahfurt #8,South James,PA,2024-12-31,2,11.96
3693,570,Mario,Wong,jennifermartinez@example.org,Waltersland,FL,0,62,Sports Item 62,Sports,108.98,6,Store Dianamouth #6,Myersborough,IL,2024-09-02,2,217.96
3694,724,Oscar,Patterson,robert03@example.org,Lake Larry,OH,0,46,Toys Item 46,Toys,6.72,12,Store New Jessicaville #12,Hernandezbury,NY,2024-01-10,3,20.16
3695,1117,Patricia,Hampton,rrodriguez@example.net,East Tiffanybury,OH,1,50,Clothing Item 50,Clothing,191.98,17,Store Melindahaven #17,Sullivanstad,IL,2024-01-24,3,575.94
3696,1872,Matthew,Cruz,tinakelly@example.org,Hillside,GA,1,93,Clothing Item 93,Clothing,150.62,40,Store Port Crystalstad #40,Port Scott,MI,2024-07-12,1,150.62
3697,130,Anthony,Nelson,sandra50@example.org,New Diane,NC,1,99,Sports Item 99,Sports,32.57,11,Store Josephberg #11,Lake Xavierhaven,NC,2023-05-14,1,32.57
3698,1070,Robert,Smith,krystalrandall@example.net,Matthewshire,IL,0,19,Sports Item 19,Sports,43.31,45,Store South Victoriaton #45,North James,GA,2023-12-09,1,43.31
3699,1894,Krista,Dickerson,kayleerogers@example.com,North Randymouth,NY,0,69,Toys Item 69,Toys,156.17,49,Store East Gary #49,Perezborough,MI,2024-09-28,1,156.17
3700,697,Brian,Flores,michaelbrown@example.com,Fieldsstad,MI,0,81,Toys Item 81,Toys,28.07,25,Store West Kristin #25,Barbarafurt,NC,2025-03-03,1,28.07
3701,1654,Robert,Lane,john16@example.com,Smithville,GA,0,97,Toys Item 97,Toys,131.35,33,Store East Sarah #33,West Jessicamouth,GA,2025-03-24,2,262.7
3702,435,Gary,Huber,simsjason@example.net,Port Gina,TX,0,100,Electronics Item 100,Electronics,5.98,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-03-04,3,17.94
3703,991,Ryan,Roberts,bmiller@example.org,Lake William,TX,0,25,Books Item 25,Books,59.43,50,Store North Justin #50,Vazquezbury,NY,2023-07-28,2,118.86
3704,138,Marilyn,Gillespie,kimdaniel@example.com,Warrenfurt,PA,0,76,Sports Item 76,Sports,18.74,48,Store Lake Nathaniel #48,Margaretborough,IL,2025-03-17,3,56.22
3705,1913,Jose,Simmons,lorikoch@example.net,South Carrieborough,OH,0,30,Electronics Item 30,Electronics,34.97,50,Store North Justin #50,Vazquezbury,NY,2023-05-25,3,104.91
3706,938,Jennifer,Kane,andersonlaura@example.com,Jacksonmouth,TX,0,64,Toys Item 64,Toys,127.76,25,Store West Kristin #25,Barbarafurt,NC,2023-06-17,2,255.52
3707,408,Brent,Walker,ppowell@example.org,Wallaceshire,NY,0,42,Home Item 42,Home,75.36,3,Store Skinnerfurt #3,Finleyton,NC,2024-04-25,2,150.72
3708,8,Joseph,Schaefer,gabriellecameron@example.org,Port Antonio,NC,1,5,Clothing Item 5,Clothing,149.77,37,Store Lake Allisonmouth #37,East Rebecca,FL,2024-08-10,2,299.54
3709,1362,Robin,Williams,ufarmer@example.net,East Craig,CA,0,46,Toys Item 46,Toys,6.72,24,Store New Martinport #24,Port Matthewfurt,GA,2023-09-12,1,6.72
3710,1536,Stacy,Cohen,jamessydney@example.org,Kingland,NC,1,84,Toys Item 84,Toys,119.19,1,Store Martinshire #1,Port Mistyville,MI,2023-10-18,1,119.19
3711,175,Antonio,Hernandez,xrush@example.com,New Devinstad,FL,0,41,Clothing Item 41,Clothing,134.35,9,Store South Dennis #9,North Kennethberg,FL,2023-06-13,4,537.4
3712,1150,Ryan,Rice,christopherjohnson@example.net,East Arthurberg,PA,0,13,Toys Item 13,Toys,54.01,50,Store North Justin #50,Vazquezbury,NY,2023-11-22,2,108.02
3713,970,Chris,Martinez,suttonrichard@example.com,West Reginaview,CA,0,15,Books Item 15,Books,166.85,32,Store New Debbieville #32,Bentleystad,MI,2024-03-27,2,333.7
3714,1487,Crystal,Morgan,gabriella69@example.org,New Julian,CA,0,71,Electronics Item 71,Electronics,150.64,49,Store East Gary #49,Perezborough,MI,2024-03-13,10,1506.4
3715,1661,Robert,Keith,justinthompson@example.org,Floydhaven,NY,0,44,Sports Item 44,Sports,108.45,3,Store Skinnerfurt #3,Finleyton,NC,2023-05-19,1,108.45
3716,640,Brian,Shea,diazmelissa@example.com,Port Steveport,CA,1,82,Electronics Item 82,Electronics,130.08,35,Store Jocelynburgh #35,Smallhaven,PA,2023-06-11,1,130.08
3717,1759,Jose,Arias,ijackson@example.com,Muellermouth,MI,0,55,Electronics Item 55,Electronics,182.71,7,Store Cassandraborough #7,New Robert,FL,2023-07-06,1,182.71
3718,1362,Robin,Williams,ufarmer@example.net,East Craig,CA,0,8,Toys Item 8,Toys,61.09,9,Store South Dennis #9,North Kennethberg,FL,2023-08-08,4,244.36
3719,778,Lisa,Kelly,mackallen@example.net,Whiteburgh,FL,0,90,Books Item 90,Books,79.38,10,Store Javierchester #10,Port Joanne,OH,2024-07-10,1,79.38
3720,844,Aaron,Simmons,nashmarcus@example.com,Davidhaven,PA,0,36,Home Item 36,Home,107.45,5,Store Coxton #5,Biancaview,TX,2023-11-05,1,107.45
3721,1021,Alyssa,Greene,qhernandez@example.net,Colleenport,PA,1,68,Toys Item 68,Toys,176.33,20,Store Staceystad #20,South Nathan,NY,2024-06-09,1,176.33
3722,47,Emma,Dixon,donnacampbell@example.net,Clarencebury,NC,0,95,Toys Item 95,Toys,33.09,2,Store Tuckerhaven #2,West Richardstad,OH,2023-08-20,1,33.09
3723,1458,Eric,Tran,rgraves@example.net,North Elizabeth,GA,0,37,Clothing Item 37,Clothing,106.52,6,Store Dianamouth #6,Myersborough,IL,2024-04-20,1,106.52
3724,1235,Jennifer,Stone,thomas35@example.net,East Alice,NC,0,18,Sports Item 18,Sports,111.59,39,Store Lopezmouth #39,North Joshuaton,IL,2023-07-07,4,446.36
3725,195,Charles,Gordon,marcia99@example.org,North Phillip,NC,0,13,Toys Item 13,Toys,54.01,17,Store Melindahaven #17,Sullivanstad,IL,2023-05-24,1,54.01
3726,1820,James,Ramirez,joel61@example.net,Danielland,FL,0,99,Sports Item 99,Sports,32.57,8,Store West Deborahfurt #8,South James,PA,2023-07-09,1,32.57
3727,1193,David,Baker,inewton@example.org,Johnsonburgh,CA,0,24,Electronics Item 24,Electronics,78.55,6,Store Dianamouth #6,Myersborough,IL,2024-11-12,2,157.1
3728,638,Isabel,Conway,robertsonshelby@example.com,Grahamland,PA,0,30,Electronics Item 30,Electronics,34.97,49,Store East Gary #49,Perezborough,MI,2025-03-13,1,34.97
3729,1870,Nicole,Howe,mary66@example.net,Lake Joseph,MI,1,71,Electronics Item 71,Electronics,150.64,6,Store Dianamouth #6,Myersborough,IL,2024-11-30,3,451.92
3730,1183,Nancy,Thomas,catherine55@example.com,Thomasport,NC,1,92,Clothing Item 92,Clothing,109.03,45,Store South Victoriaton #45,North James,GA,2025-04-04,2,218.06
3731,1132,Steve,Brown,nelsonvalerie@example.org,Brookeport,MI,0,70,Toys Item 70,Toys,164.27,43,Store Jacobmouth #43,North Ronald,PA,2023-09-14,1,164.27
3732,827,Joel,Romero,ravery@example.org,Stevenchester,OH,1,39,Sports Item 39,Sports,109.72,49,Store East Gary #49,Perezborough,MI,2023-10-03,1,109.72
3733,1799,Alicia,Reyes,sthomas@example.org,Colemouth,FL,0,6,Sports Item 6,Sports,80.83,27,Store Bergview #27,East Micheal,IL,2025-04-02,1,80.83
3734,552,Michelle,Smith,yhall@example.net,West Toddside,TX,0,12,Sports Item 12,Sports,15.49,48,Store Lake Nathaniel #48,Margaretborough,IL,2023-08-07,2,30.98
3735,194,Jessica,Gallagher,brandon09@example.net,West Angela,NC,0,7,Sports Item 7,Sports,157.94,38,Store Chavezshire #38,Rossmouth,TX,2024-07-15,1,157.94
3736,977,Cynthia,Jones,shirleymartin@example.org,Lake Justinfort,IL,0,1,Home Item 1,Home,44.78,3,Store Skinnerfurt #3,Finleyton,NC,2024-11-21,1,44.78
3737,832,Yvette,Kirby,brendadixon@example.org,Lake Amanda,CA,1,61,Electronics Item 61,Electronics,37.64,35,Store Jocelynburgh #35,Smallhaven,PA,2025-04-18,3,112.92
3738,1211,Natalie,Pittman,elizabeth76@example.net,Amyport,NY,0,14,Sports Item 14,Sports,174.43,36,Store Greenfort #36,North Tylerburgh,NY,2024-08-30,1,174.43
3739,345,David,Daniel,xrosales@example.net,East Carriebury,NC,0,32,Toys Item 32,Toys,125.04,12,Store New Jessicaville #12,Hernandezbury,NY,2024-03-27,1,125.04
3740,1436,David,Cowan,hmendoza@example.org,Port Paulland,MI,0,84,Toys Item 84,Toys,119.19,7,Store Cassandraborough #7,New Robert,FL,2023-06-23,4,476.76
3741,964,Dominique,Wright,shahapril@example.com,Taylorfort,FL,1,81,Toys Item 81,Toys,28.07,14,Store Lindaberg #14,Staceyburgh,NY,2024-01-28,3,84.21
3742,347,Gary,Mcclure,underwoodelizabeth@example.net,Seanview,GA,1,94,Sports Item 94,Sports,62.52,48,Store Lake Nathaniel #48,Margaretborough,IL,2023-07-09,3,187.56
3743,836,Angela,Horton,ifarmer@example.org,New Anthonymouth,GA,1,88,Toys Item 88,Toys,63.76,1,Store Martinshire #1,Port Mistyville,MI,2023-08-06,2,127.52
3744,560,Susan,Turner,edwin31@example.org,North Kathryn,IL,1,88,Toys Item 88,Toys,63.76,37,Store Lake Allisonmouth #37,East Rebecca,FL,2023-05-23,2,127.52
3745,385,Patricia,Hatfield,lesliebaldwin@example.org,Cookburgh,GA,1,94,Sports Item 94,Sports,62.52,32,Store New Debbieville #32,Bentleystad,MI,2024-09-20,3,187.56
3746,881,Karen,Farmer,mark09@example.org,East Tiffany,FL,0,71,Electronics Item 71,Electronics,150.64,14,Store Lindaberg #14,Staceyburgh,NY,2025-04-02,1,150.64
3747,395,Elaine,Nelson,robertroach@example.net,West Danielville,GA,1,79,Toys Item 79,Toys,83.87,34,Store New Juanburgh #34,West Lisa,PA,2023-11-22,2,167.74
3748,829,Kevin,Russell,mathisvincent@example.org,Amberburgh,CA,0,38,Sports Item 38,Sports,36.08,38,Store Chavezshire #38,Rossmouth,TX,2025-05-05,1,36.08
3749,590,Javier,Turner,brooksbenjamin@example.org,South Williamfort,OH,0,53,Electronics Item 53,Electronics,80.25,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-06-17,4,321.0
3750,1822,Gary,Mcintosh,elizabeth14@example.org,Ramirezhaven,GA,1,32,Toys Item 32,Toys,125.04,8,Store West Deborahfurt #8,South James,PA,2024-11-06,2,250.08
3751,1328,Cameron,Reynolds,cody75@example.net,East Kimberly,PA,0,91,Toys Item 91,Toys,11.01,39,Store Lopezmouth #39,North Joshuaton,IL,2024-02-15,2,22.02
3752,235,Brian,Gutierrez,igrant@example.com,West James,CA,0,64,Toys Item 64,Toys,127.76,26,Store Meganburgh #26,Port Sandratown,TX,2023-05-09,1,127.76
3753,519,Nathan,Davis,vincentparks@example.com,North Michaelberg,NY,1,76,Sports Item 76,Sports,18.74,45,Store South Victoriaton #45,North James,GA,2024-05-21,1,18.74
3754,1668,John,Ballard,courtneysantiago@example.net,Codyfort,OH,1,17,Toys Item 17,Toys,76.71,42,Store North Samanthafort #42,Lake David,FL,2024-11-22,2,153.42
3755,1375,James,Larsen,kimberlygonzalez@example.net,Aliciaberg,CA,0,75,Clothing Item 75,Clothing,159.87,16,Store Port Austin #16,North Christian,MI,2024-03-29,1,159.87
3756,473,Linda,Morrow,bfrost@example.org,West Jeffreyland,GA,0,17,Toys Item 17,Toys,76.71,16,Store Port Austin #16,North Christian,MI,2024-04-03,3,230.13
3757,148,Justin,Cummings,mathewaguilar@example.org,Kylefurt,TX,0,96,Toys Item 96,Toys,177.96,44,Store Jeremyshire #44,Port Samanthafurt,GA,2024-12-04,1,177.96
3758,447,Jodi,Graham,dennis57@example.com,Howardport,CA,1,51,Toys Item 51,Toys,177.7,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-01-08,1,177.7
3759,1335,Andrew,Simmons,jnguyen@example.net,Port Jason,FL,0,15,Books Item 15,Books,166.85,14,Store Lindaberg #14,Staceyburgh,NY,2023-10-22,2,333.7
3760,1426,Allison,Williams,parkerbriana@example.net,Lake Lee,OH,1,92,Clothing Item 92,Clothing,109.03,1,Store Martinshire #1,Port Mistyville,MI,2025-05-12,1,109.03
3761,423,Mary,Vaughn,james80@example.com,Garciaside,CA,1,53,Electronics Item 53,Electronics,80.25,29,Store East Laura #29,South Lisa,IL,2025-01-22,1,80.25
3762,1328,Cameron,Reynolds,cody75@example.net,East Kimberly,PA,0,19,Sports Item 19,Sports,43.31,8,Store West Deborahfurt #8,South James,PA,2024-12-20,1,43.31
3763,842,Emily,Morrison,cameronanderson@example.org,West Sarah,TX,0,48,Clothing Item 48,Clothing,181.38,25,Store West Kristin #25,Barbarafurt,NC,2025-03-23,1,181.38
3764,564,Katherine,Jones,fcamacho@example.net,Michellebury,MI,0,85,Toys Item 85,Toys,170.41,29,Store East Laura #29,South Lisa,IL,2024-11-18,2,340.82
3765,1301,Christine,Taylor,greenejessica@example.org,Chelseaburgh,TX,1,85,Toys Item 85,Toys,170.41,10,Store Javierchester #10,Port Joanne,OH,2025-04-09,1,170.41
3766,386,Lawrence,Brown,whill@example.org,South Kristen,FL,0,27,Sports Item 27,Sports,169.97,43,Store Jacobmouth #43,North Ronald,PA,2024-12-06,1,169.97
3767,1002,Robert,Dawson,patricia71@example.com,South Roberthaven,GA,1,85,Toys Item 85,Toys,170.41,18,Store Mitchellmouth #18,Hendricksshire,FL,2023-11-17,1,170.41
